date,latitude,longitude,rainfall_mm,year,data_flag
2019-06-01,40.357085,116.821258,0.0,2019,OK
2019-06-01,39.837833,116.216258,0.0,2019,OK
2019-06-01,39.923921,116.238857,0.0,2019,OK
2019-06-01,40.044782,116.309719,0.0,2019,OK
2019-06-01,39.873181,116.289278,0.0,2019,OK
2019-06-01,39.929403,116.168682,0.0,2019,OK
2019-06-01,39.982802,116.522222,0.0,2019,OK
2019-06-01,39.988653,116.509659,0.0,2019,OK
2019-06-01,39.902297,116.515546,0.0,2019,OK
2019-06-01,39.841887,116.478903,0.0,2019,OK
2019-06-01,39.863404,116.567311,0.0,2019,OK
2019-06-01,39.823868,116.506227,0.0,2019,OK
2019-06-01,39.814733,116.345035,0.0,2019,OK
2019-06-01,40.428162,115.973277,0.0,2019,OK
2019-06-01,40.379651,115.881031,0.0,2019,OK
2019-06-01,39.873535,116.46704,0.0,2019,OK
2019-06-01,39.809898,116.303086,0.0,2019,OK
2019-06-01,40.468379,115.962826,0.0,2019,OK
2019-06-01,39.847767,116.216721,0.0,2019,OK
2019-06-01,39.80316,116.474347,0.0,2019,OK
2019-06-01,39.833889,116.243523,0.0,2019,OK
2019-06-01,39.830104,116.467673,0.0,2019,OK
2019-06-01,39.846761,116.486295,0.0,2019,OK
2019-06-01,39.823642,116.275576,0.0,2019,OK
2019-06-01,40.232568,116.228636,0.0,2019,OK
2019-06-01,39.909603,116.61486,0.0,2019,OK
2019-06-01,39.818168,116.153772,0.0,2019,OK
2019-06-01,40.237712,116.214265,0.0,2019,OK
2019-06-01,39.863815,116.452871,0.0,2019,OK
2019-06-01,39.937133,116.530692,0.0,2019,OK
2019-06-01,40.033469,116.231435,0.0,2019,OK
2019-06-01,39.808469,116.301864,0.0,2019,OK
2019-06-01,40.001512,116.100856,0.0,2019,OK
2019-06-01,40.410503,116.839521,0.0,2019,OK
2019-06-01,40.039705,116.358662,0.0,2019,OK
2019-06-01,40.121235,116.262307,0.0,2019,OK
2019-06-01,39.826845,116.206379,0.0,2019,OK
2019-06-01,39.979006,116.755724,0.0,2019,OK
2019-06-01,39.916119,116.724731,0.0,2019,OK
2019-06-01,40.254534,116.53804,0.0,2019,OK
2019-06-02,39.954526,116.547189,8.094386143262618,2019,OK
2019-06-02,39.988918,116.393085,5.643275824032941,2019,OK
2019-06-02,39.906121,116.618658,4.295427483834525,2019,OK
2019-06-02,39.88677,116.32057,3.0831343461518608,2019,OK
2019-06-02,39.84432,116.24102,2.6444919300599867,2019,OK
2019-06-02,39.90671,116.436755,7.857532803734234,2019,OK
2019-06-02,39.831067,116.345443,3.0831343461518608,2019,OK
2019-06-02,39.902702,116.571962,8.094386143262618,2019,OK
2019-06-02,39.830656,116.313016,3.0831343461518608,2019,OK
2019-06-02,39.867612,116.271426,2.6444919300599867,2019,OK
2019-06-02,39.832871,116.288638,2.6444919300599867,2019,OK
2019-06-02,39.84392,116.25283,2.6444919300599867,2019,OK
2019-06-02,39.83803,116.25133,2.6444919300599867,2019,OK
2019-06-02,39.898579,116.653324,2.9528746917701527,2019,OK
2019-06-02,39.891351,116.678817,2.9528746917701527,2019,OK
2019-06-02,40.090761,116.660893,3.3039832646668597,2019,OK
2019-06-02,40.069132,116.384865,5.328777496764464,2019,OK
2019-06-02,40.34096,116.57259,0.8004123221293491,2019,OK
2019-06-02,40.32732,116.63634,0.6121785423479528,2019,OK
2019-06-02,40.340813,116.750316,0.5396958368759188,2019,OK
2019-06-02,40.34671,116.64293,0.6121785423479528,2019,OK
2019-06-02,39.89635,116.29049,2.6444919300599867,2019,OK
2019-06-02,40.107676,116.562609,2.191637582518312,2019,OK
2019-06-02,40.344046,116.567934,0.8004123221293491,2019,OK
2019-06-02,40.028878,116.468059,5.021641200021764,2019,OK
2019-06-02,39.861699,116.271426,2.6444919300599867,2019,OK
2019-06-02,39.854141,116.261096,2.6444919300599867,2019,OK
2019-06-02,39.842625,116.257933,2.6444919300599867,2019,OK
2019-06-02,39.774398,116.166069,1.7721677296990754,2019,OK
2019-06-02,40.233214,116.358662,1.337044798820074,2019,OK
2019-06-02,39.98824,116.49855,7.857532803734234,2019,OK
2019-06-02,39.94431,116.48999,7.857532803734234,2019,OK
2019-06-02,39.987914,116.442261,7.857532803734234,2019,OK
2019-06-02,40.108571,116.638516,1.740351653013499,2019,OK
2019-06-02,40.295281,116.664272,1.5197875899421378,2019,OK
2019-06-02,40.295281,116.648351,1.5197875899421378,2019,OK
2019-06-02,40.406625,115.940856,0.0,2019,OK
2019-06-02,40.079204,116.333495,5.328777496764464,2019,OK
2019-06-02,39.845321,116.257168,2.6444919300599867,2019,OK
2019-06-02,40.417545,115.940914,0.0,2019,OK
2019-06-02,39.682531,116.413385,1.0058178283847774,2019,OK
2019-06-02,39.832381,116.41188,2.806843658051883,2019,OK
2019-06-02,39.903404,116.285473,5.866827509761398,2019,OK
2019-06-02,39.97912,116.478515,7.857532803734234,2019,OK
2019-06-02,39.984489,116.300067,5.643275824032941,2019,OK
2019-06-02,39.810888,116.204004,2.6444919300599867,2019,OK
2019-06-02,39.837833,116.21258,2.6444919300599867,2019,OK
2019-06-02,39.799393,116.223216,1.6402066959474064,2019,OK
2019-06-02,39.929543,116.248293,5.866827509761398,2019,OK
2019-06-02,39.90071,116.328174,5.643275824032941,2019,OK
2019-06-02,39.85523,116.220412,2.6444919300599867,2019,OK
2019-06-02,39.8857,116.300439,3.0831343461518608,2019,OK
2019-06-02,40.026582,116.103672,4.442696747678772,2019,OK
2019-06-02,40.178113,116.423676,2.9508397876959394,2019,OK
2019-06-02,40.033007,116.683391,3.3039832646668597,2019,OK
2019-06-02,40.068865,116.330175,5.328777496764464,2019,OK
2019-06-02,40.400093,116.877933,0.12868162539330463,2019,OK
2019-06-02,40.094656,116.551254,4.55661217099852,2019,OK
2019-06-02,39.704511,116.129163,1.7721677296990754,2019,OK
2019-06-02,39.705649,116.229085,1.6402066959474064,2019,OK
2019-06-02,39.903502,116.317032,5.643275824032941,2019,OK
2019-06-02,40.104259,116.154837,1.5684394903600303,2019,OK
2019-06-02,40.357085,116.821258,0.0,2019,OK
2019-06-02,39.837833,116.216258,2.6444919300599867,2019,OK
2019-06-02,39.923921,116.238857,5.866827509761398,2019,OK
2019-06-02,40.044782,116.309719,5.328777496764464,2019,OK
2019-06-02,39.873181,116.289278,2.6444919300599867,2019,OK
2019-06-02,39.929403,116.168682,4.916556164229561,2019,OK
2019-06-02,39.982802,116.522222,8.094386143262618,2019,OK
2019-06-02,39.988653,116.509659,8.094386143262618,2019,OK
2019-06-02,39.902297,116.515546,8.094386143262618,2019,OK
2019-06-02,39.841887,116.478903,2.806843658051883,2019,OK
2019-06-02,39.863404,116.567311,3.4989428212610933,2019,OK
2019-06-02,39.823868,116.506227,3.4989428212610933,2019,OK
2019-06-02,39.814733,116.345035,3.0831343461518608,2019,OK
2019-06-02,40.428162,115.973277,0.0,2019,OK
2019-06-02,40.379651,115.881031,0.19082640323410932,2019,OK
2019-06-02,39.873535,116.46704,2.806843658051883,2019,OK
2019-06-02,39.809898,116.303086,3.0831343461518608,2019,OK
2019-06-02,40.468379,115.962826,0.0,2019,OK
2019-06-02,39.847767,116.216721,2.6444919300599867,2019,OK
2019-06-02,39.80316,116.474347,2.806843658051883,2019,OK
2019-06-02,39.833889,116.243523,2.6444919300599867,2019,OK
2019-06-02,39.830104,116.467673,2.806843658051883,2019,OK
2019-06-02,39.846761,116.486295,2.806843658051883,2019,OK
2019-06-02,39.823642,116.275576,2.6444919300599867,2019,OK
2019-06-02,40.232568,116.228636,0.30138171680448544,2019,OK
2019-06-02,39.909603,116.61486,4.295427483834525,2019,OK
2019-06-02,39.818168,116.153772,2.006689035954368,2019,OK
2019-06-02,40.237712,116.214265,0.30138171680448544,2019,OK
2019-06-02,39.863815,116.452871,2.806843658051883,2019,OK
2019-06-02,39.937133,116.530692,8.094386143262618,2019,OK
2019-06-02,40.033469,116.231435,5.427179117941557,2019,OK
2019-06-02,39.808469,116.301864,3.0831343461518608,2019,OK
2019-06-02,40.001512,116.100856,4.442696747678772,2019,OK
2019-06-02,40.410503,116.839521,0.12868162539330463,2019,OK
2019-06-02,40.039705,116.358662,5.328777496764464,2019,OK
2019-06-02,40.121235,116.262307,1.6097760120964288,2019,OK
2019-06-02,39.826845,116.206379,2.6444919300599867,2019,OK
2019-06-02,39.979006,116.755724,2.6777350745564394,2019,OK
2019-06-02,39.916119,116.724731,2.6777350745564394,2019,OK
2019-06-02,40.254534,116.53804,1.7765668748904782,2019,OK
2019-06-03,39.954526,116.547189,0.3153759727138873,2019,OK
2019-06-03,39.988918,116.393085,0.6322960886952544,2019,OK
2019-06-03,39.906121,116.618658,0.5407638981195858,2019,OK
2019-06-03,39.88677,116.32057,0.9890661807539116,2019,OK
2019-06-03,39.84432,116.24102,1.0266945773532583,2019,OK
2019-06-03,39.90671,116.436755,0.29616537635306234,2019,OK
2019-06-03,39.831067,116.345443,0.9890661807539116,2019,OK
2019-06-03,39.902702,116.571962,0.3153759727138873,2019,OK
2019-06-03,39.830656,116.313016,0.9890661807539116,2019,OK
2019-06-03,39.867612,116.271426,1.0266945773532583,2019,OK
2019-06-03,39.832871,116.288638,1.0266945773532583,2019,OK
2019-06-03,39.84392,116.25283,1.0266945773532583,2019,OK
2019-06-03,39.83803,116.25133,1.0266945773532583,2019,OK
2019-06-03,39.898579,116.653324,0.5726682669881178,2019,OK
2019-06-03,39.891351,116.678817,0.5726682669881178,2019,OK
2019-06-03,40.090761,116.660893,0.9736879367137893,2019,OK
2019-06-03,40.069132,116.384865,0.6488441961840542,2019,OK
2019-06-03,40.34096,116.57259,0.0,2019,OK
2019-06-03,40.32732,116.63634,0.0,2019,OK
2019-06-03,40.340813,116.750316,0.15450487965602244,2019,OK
2019-06-03,40.34671,116.64293,0.0,2019,OK
2019-06-03,39.89635,116.29049,1.0266945773532583,2019,OK
2019-06-03,40.107676,116.562609,1.0835603229684605,2019,OK
2019-06-03,40.344046,116.567934,0.0,2019,OK
2019-06-03,40.028878,116.468059,0.6123913224398576,2019,OK
2019-06-03,39.861699,116.271426,1.0266945773532583,2019,OK
2019-06-03,39.854141,116.261096,1.0266945773532583,2019,OK
2019-06-03,39.842625,116.257933,1.0266945773532583,2019,OK
2019-06-03,39.774398,116.166069,1.981913322005272,2019,OK
2019-06-03,40.233214,116.358662,0.3449682529519006,2019,OK
2019-06-03,39.98824,116.49855,0.29616537635306234,2019,OK
2019-06-03,39.94431,116.48999,0.29616537635306234,2019,OK
2019-06-03,39.987914,116.442261,0.29616537635306234,2019,OK
2019-06-03,40.108571,116.638516,1.1842553955404407,2019,OK
2019-06-03,40.295281,116.664272,0.5464266700217447,2019,OK
2019-06-03,40.295281,116.648351,0.5464266700217447,2019,OK
2019-06-03,40.406625,115.940856,0.0,2019,OK
2019-06-03,40.079204,116.333495,0.6488441961840542,2019,OK
2019-06-03,39.845321,116.257168,1.0266945773532583,2019,OK
2019-06-03,40.417545,115.940914,0.0,2019,OK
2019-06-03,39.682531,116.413385,1.5947086852913746,2019,OK
2019-06-03,39.832381,116.41188,0.648197783263705,2019,OK
2019-06-03,39.903404,116.285473,0.6581604874493333,2019,OK
2019-06-03,39.97912,116.478515,0.29616537635306234,2019,OK
2019-06-03,39.984489,116.300067,0.6322960886952544,2019,OK
2019-06-03,39.810888,116.204004,1.0266945773532583,2019,OK
2019-06-03,39.837833,116.21258,1.0266945773532583,2019,OK
2019-06-03,39.799393,116.223216,1.8730988442554066,2019,OK
2019-06-03,39.929543,116.248293,0.6581604874493333,2019,OK
2019-06-03,39.90071,116.328174,0.6322960886952544,2019,OK
2019-06-03,39.85523,116.220412,1.0266945773532583,2019,OK
2019-06-03,39.8857,116.300439,0.9890661807539116,2019,OK
2019-06-03,40.026582,116.103672,0.7451285770457511,2019,OK
2019-06-03,40.178113,116.423676,0.6933514889882062,2019,OK
2019-06-03,40.033007,116.683391,0.9736879367137893,2019,OK
2019-06-03,40.068865,116.330175,0.6488441961840542,2019,OK
2019-06-03,40.400093,116.877933,0.07139483603015795,2019,OK
2019-06-03,40.094656,116.551254,0.7763864638493709,2019,OK
2019-06-03,39.704511,116.129163,1.981913322005272,2019,OK
2019-06-03,39.705649,116.229085,1.8730988442554066,2019,OK
2019-06-03,39.903502,116.317032,0.6322960886952544,2019,OK
2019-06-03,40.104259,116.154837,0.4710820570199035,2019,OK
2019-06-03,40.357085,116.821258,0.0,2019,OK
2019-06-03,39.837833,116.216258,1.0266945773532583,2019,OK
2019-06-03,39.923921,116.238857,0.6581604874493333,2019,OK
2019-06-03,40.044782,116.309719,0.6488441961840542,2019,OK
2019-06-03,39.873181,116.289278,1.0266945773532583,2019,OK
2019-06-03,39.929403,116.168682,0.8692781873322265,2019,OK
2019-06-03,39.982802,116.522222,0.3153759727138873,2019,OK
2019-06-03,39.988653,116.509659,0.3153759727138873,2019,OK
2019-06-03,39.902297,116.515546,0.3153759727138873,2019,OK
2019-06-03,39.841887,116.478903,0.648197783263705,2019,OK
2019-06-03,39.863404,116.567311,0.7104377256720485,2019,OK
2019-06-03,39.823868,116.506227,0.7104377256720485,2019,OK
2019-06-03,39.814733,116.345035,0.9890661807539116,2019,OK
2019-06-03,40.428162,115.973277,0.0,2019,OK
2019-06-03,40.379651,115.881031,0.21822193049801702,2019,OK
2019-06-03,39.873535,116.46704,0.648197783263705,2019,OK
2019-06-03,39.809898,116.303086,0.9890661807539116,2019,OK
2019-06-03,40.468379,115.962826,0.0,2019,OK
2019-06-03,39.847767,116.216721,1.0266945773532583,2019,OK
2019-06-03,39.80316,116.474347,0.648197783263705,2019,OK
2019-06-03,39.833889,116.243523,1.0266945773532583,2019,OK
2019-06-03,39.830104,116.467673,0.648197783263705,2019,OK
2019-06-03,39.846761,116.486295,0.648197783263705,2019,OK
2019-06-03,39.823642,116.275576,1.0266945773532583,2019,OK
2019-06-03,40.232568,116.228636,0.0,2019,OK
2019-06-03,39.909603,116.61486,0.5407638981195858,2019,OK
2019-06-03,39.818168,116.153772,1.0971723790223744,2019,OK
2019-06-03,40.237712,116.214265,0.0,2019,OK
2019-06-03,39.863815,116.452871,0.648197783263705,2019,OK
2019-06-03,39.937133,116.530692,0.3153759727138873,2019,OK
2019-06-03,40.033469,116.231435,0.6555411546479888,2019,OK
2019-06-03,39.808469,116.301864,0.9890661807539116,2019,OK
2019-06-03,40.001512,116.100856,0.7451285770457511,2019,OK
2019-06-03,40.410503,116.839521,0.07139483603015795,2019,OK
2019-06-03,40.039705,116.358662,0.6488441961840542,2019,OK
2019-06-03,40.121235,116.262307,0.342039237543305,2019,OK
2019-06-03,39.826845,116.206379,1.0266945773532583,2019,OK
2019-06-03,39.979006,116.755724,0.513006043411754,2019,OK
2019-06-03,39.916119,116.724731,0.513006043411754,2019,OK
2019-06-03,40.254534,116.53804,0.5470557825504264,2019,OK
2019-06-04,39.954526,116.547189,0.0,2019,OK
2019-06-04,39.988918,116.393085,0.1674202955780653,2019,OK
2019-06-04,39.906121,116.618658,0.0,2019,OK
2019-06-04,39.88677,116.32057,0.185512216774664,2019,OK
2019-06-04,39.84432,116.24102,0.5190929670634288,2019,OK
2019-06-04,39.90671,116.436755,0.0,2019,OK
2019-06-04,39.831067,116.345443,0.185512216774664,2019,OK
2019-06-04,39.902702,116.571962,0.0,2019,OK
2019-06-04,39.830656,116.313016,0.185512216774664,2019,OK
2019-06-04,39.867612,116.271426,0.5190929670634288,2019,OK
2019-06-04,39.832871,116.288638,0.5190929670634288,2019,OK
2019-06-04,39.84392,116.25283,0.5190929670634288,2019,OK
2019-06-04,39.83803,116.25133,0.5190929670634288,2019,OK
2019-06-04,39.898579,116.653324,0.0,2019,OK
2019-06-04,39.891351,116.678817,0.0,2019,OK
2019-06-04,40.090761,116.660893,0.24432760849599458,2019,OK
2019-06-04,40.069132,116.384865,0.14170788037997437,2019,OK
2019-06-04,40.34096,116.57259,0.7274674377568746,2019,OK
2019-06-04,40.32732,116.63634,1.1813965831387865,2019,OK
2019-06-04,40.340813,116.750316,0.5685729124180585,2019,OK
2019-06-04,40.34671,116.64293,1.1813965831387865,2019,OK
2019-06-04,39.89635,116.29049,0.5190929670634288,2019,OK
2019-06-04,40.107676,116.562609,0.47252606478494413,2019,OK
2019-06-04,40.344046,116.567934,0.7274674377568746,2019,OK
2019-06-04,40.028878,116.468059,0.17122309285565476,2019,OK
2019-06-04,39.861699,116.271426,0.5190929670634288,2019,OK
2019-06-04,39.854141,116.261096,0.5190929670634288,2019,OK
2019-06-04,39.842625,116.257933,0.5190929670634288,2019,OK
2019-06-04,39.774398,116.166069,0.17574916431436713,2019,OK
2019-06-04,40.233214,116.358662,0.42524741103832164,2019,OK
2019-06-04,39.98824,116.49855,0.0,2019,OK
2019-06-04,39.94431,116.48999,0.0,2019,OK
2019-06-04,39.987914,116.442261,0.0,2019,OK
2019-06-04,40.108571,116.638516,0.35555767296442864,2019,OK
2019-06-04,40.295281,116.664272,0.5439045826555357,2019,OK
2019-06-04,40.295281,116.648351,0.5439045826555357,2019,OK
2019-06-04,40.406625,115.940856,0.2941692191159266,2019,OK
2019-06-04,40.079204,116.333495,0.14170788037997437,2019,OK
2019-06-04,39.845321,116.257168,0.5190929670634288,2019,OK
2019-06-04,40.417545,115.940914,0.2941692191159266,2019,OK
2019-06-04,39.682531,116.413385,0.0,2019,OK
2019-06-04,39.832381,116.41188,0.0,2019,OK
2019-06-04,39.903404,116.285473,0.0,2019,OK
2019-06-04,39.97912,116.478515,0.0,2019,OK
2019-06-04,39.984489,116.300067,0.1674202955780653,2019,OK
2019-06-04,39.810888,116.204004,0.5190929670634288,2019,OK
2019-06-04,39.837833,116.21258,0.5190929670634288,2019,OK
2019-06-04,39.799393,116.223216,0.1910543708763587,2019,OK
2019-06-04,39.929543,116.248293,0.0,2019,OK
2019-06-04,39.90071,116.328174,0.1674202955780653,2019,OK
2019-06-04,39.85523,116.220412,0.5190929670634288,2019,OK
2019-06-04,39.8857,116.300439,0.185512216774664,2019,OK
2019-06-04,40.026582,116.103672,0.0,2019,OK
2019-06-04,40.178113,116.423676,0.4009958689699487,2019,OK
2019-06-04,40.033007,116.683391,0.24432760849599458,2019,OK
2019-06-04,40.068865,116.330175,0.14170788037997437,2019,OK
2019-06-04,40.400093,116.877933,0.703673078743405,2019,OK
2019-06-04,40.094656,116.551254,0.21997891322338659,2019,OK
2019-06-04,39.704511,116.129163,0.17574916431436713,2019,OK
2019-06-04,39.705649,116.229085,0.1910543708763587,2019,OK
2019-06-04,39.903502,116.317032,0.1674202955780653,2019,OK
2019-06-04,40.104259,116.154837,0.406248359856211,2019,OK
2019-06-04,40.357085,116.821258,0.580075487273393,2019,OK
2019-06-04,39.837833,116.216258,0.5190929670634288,2019,OK
2019-06-04,39.923921,116.238857,0.0,2019,OK
2019-06-04,40.044782,116.309719,0.14170788037997437,2019,OK
2019-06-04,39.873181,116.289278,0.5190929670634288,2019,OK
2019-06-04,39.929403,116.168682,0.0,2019,OK
2019-06-04,39.982802,116.522222,0.0,2019,OK
2019-06-04,39.988653,116.509659,0.0,2019,OK
2019-06-04,39.902297,116.515546,0.0,2019,OK
2019-06-04,39.841887,116.478903,0.0,2019,OK
2019-06-04,39.863404,116.567311,0.0,2019,OK
2019-06-04,39.823868,116.506227,0.0,2019,OK
2019-06-04,39.814733,116.345035,0.185512216774664,2019,OK
2019-06-04,40.428162,115.973277,0.2941692191159266,2019,OK
2019-06-04,40.379651,115.881031,0.0,2019,OK
2019-06-04,39.873535,116.46704,0.0,2019,OK
2019-06-04,39.809898,116.303086,0.185512216774664,2019,OK
2019-06-04,40.468379,115.962826,0.2941692191159266,2019,OK
2019-06-04,39.847767,116.216721,0.5190929670634288,2019,OK
2019-06-04,39.80316,116.474347,0.0,2019,OK
2019-06-04,39.833889,116.243523,0.5190929670634288,2019,OK
2019-06-04,39.830104,116.467673,0.0,2019,OK
2019-06-04,39.846761,116.486295,0.0,2019,OK
2019-06-04,39.823642,116.275576,0.5190929670634288,2019,OK
2019-06-04,40.232568,116.228636,0.5074984871224844,2019,OK
2019-06-04,39.909603,116.61486,0.0,2019,OK
2019-06-04,39.818168,116.153772,0.0,2019,OK
2019-06-04,40.237712,116.214265,0.5074984871224844,2019,OK
2019-06-04,39.863815,116.452871,0.0,2019,OK
2019-06-04,39.937133,116.530692,0.0,2019,OK
2019-06-04,40.033469,116.231435,0.14330739990875258,2019,OK
2019-06-04,39.808469,116.301864,0.185512216774664,2019,OK
2019-06-04,40.001512,116.100856,0.0,2019,OK
2019-06-04,40.410503,116.839521,0.703673078743405,2019,OK
2019-06-04,40.039705,116.358662,0.14170788037997437,2019,OK
2019-06-04,40.121235,116.262307,0.39686883436433207,2019,OK
2019-06-04,39.826845,116.206379,0.5190929670634288,2019,OK
2019-06-04,39.979006,116.755724,0.0,2019,OK
2019-06-04,39.916119,116.724731,0.0,2019,OK
2019-06-04,40.254534,116.53804,0.5568773025451611,2019,OK
2019-06-05,39.954526,116.547189,0.0,2019,OK
2019-06-05,39.988918,116.393085,0.0,2019,OK
2019-06-05,39.906121,116.618658,0.0,2019,OK
2019-06-05,39.88677,116.32057,0.0,2019,OK
2019-06-05,39.84432,116.24102,0.0,2019,OK
2019-06-05,39.90671,116.436755,0.0,2019,OK
2019-06-05,39.831067,116.345443,0.0,2019,OK
2019-06-05,39.902702,116.571962,0.0,2019,OK
2019-06-05,39.830656,116.313016,0.0,2019,OK
2019-06-05,39.867612,116.271426,0.0,2019,OK
2019-06-05,39.832871,116.288638,0.0,2019,OK
2019-06-05,39.84392,116.25283,0.0,2019,OK
2019-06-05,39.83803,116.25133,0.0,2019,OK
2019-06-05,39.898579,116.653324,0.0,2019,OK
2019-06-05,39.891351,116.678817,0.0,2019,OK
2019-06-05,40.090761,116.660893,0.0,2019,OK
2019-06-05,40.069132,116.384865,0.0,2019,OK
2019-06-05,40.34096,116.57259,0.0,2019,OK
2019-06-05,40.32732,116.63634,0.0,2019,OK
2019-06-05,40.340813,116.750316,0.0,2019,OK
2019-06-05,40.34671,116.64293,0.0,2019,OK
2019-06-05,39.89635,116.29049,0.0,2019,OK
2019-06-05,40.107676,116.562609,0.0,2019,OK
2019-06-05,40.344046,116.567934,0.0,2019,OK
2019-06-05,40.028878,116.468059,0.0,2019,OK
2019-06-05,39.861699,116.271426,0.0,2019,OK
2019-06-05,39.854141,116.261096,0.0,2019,OK
2019-06-05,39.842625,116.257933,0.0,2019,OK
2019-06-05,39.774398,116.166069,0.0,2019,OK
2019-06-05,40.233214,116.358662,0.0,2019,OK
2019-06-05,39.98824,116.49855,0.0,2019,OK
2019-06-05,39.94431,116.48999,0.0,2019,OK
2019-06-05,39.987914,116.442261,0.0,2019,OK
2019-06-05,40.108571,116.638516,0.0,2019,OK
2019-06-05,40.295281,116.664272,0.0,2019,OK
2019-06-05,40.295281,116.648351,0.0,2019,OK
2019-06-05,40.406625,115.940856,0.0,2019,OK
2019-06-05,40.079204,116.333495,0.0,2019,OK
2019-06-05,39.845321,116.257168,0.0,2019,OK
2019-06-05,40.417545,115.940914,0.0,2019,OK
2019-06-05,39.682531,116.413385,0.0,2019,OK
2019-06-05,39.832381,116.41188,0.0,2019,OK
2019-06-05,39.903404,116.285473,0.0,2019,OK
2019-06-05,39.97912,116.478515,0.0,2019,OK
2019-06-05,39.984489,116.300067,0.0,2019,OK
2019-06-05,39.810888,116.204004,0.0,2019,OK
2019-06-05,39.837833,116.21258,0.0,2019,OK
2019-06-05,39.799393,116.223216,0.0,2019,OK
2019-06-05,39.929543,116.248293,0.0,2019,OK
2019-06-05,39.90071,116.328174,0.0,2019,OK
2019-06-05,39.85523,116.220412,0.0,2019,OK
2019-06-05,39.8857,116.300439,0.0,2019,OK
2019-06-05,40.026582,116.103672,0.0,2019,OK
2019-06-05,40.178113,116.423676,0.0,2019,OK
2019-06-05,40.033007,116.683391,0.0,2019,OK
2019-06-05,40.068865,116.330175,0.0,2019,OK
2019-06-05,40.400093,116.877933,0.0,2019,OK
2019-06-05,40.094656,116.551254,0.0,2019,OK
2019-06-05,39.704511,116.129163,0.0,2019,OK
2019-06-05,39.705649,116.229085,0.0,2019,OK
2019-06-05,39.903502,116.317032,0.0,2019,OK
2019-06-05,40.104259,116.154837,0.0,2019,OK
2019-06-05,40.357085,116.821258,0.0,2019,OK
